comment,comment_id,like_count,reply_count,published_at,parent_id,video_id,title,channel,publish_date,views,likes,comments_count
"My heart bleeds for Ghana, why on earth do we have to wait for so long before acting? Have we not been having leaders all this while. If you analyse well it tells you that it is the poor people living by the rivers are paying these illegal miners because they have to buy water now",UgxkS9UexEvu_nyQnY94AaABAg,6,2,2021-05-20T20:25:12Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Oh!! You see what negliegience have caused????,UgxkS9UexEvu_nyQnY94AaABAg.9N_Qc77cICS9N_aU1TwC2h,0,0,2021-05-20T22:00:05Z,UgxkS9UexEvu_nyQnY94AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Mr. President, please, as a matter of urgency, declare a state of Emergency on  all the mining areas. I know for a fact that all the approved mining companies are doing surface mining and only in Obuasi I saw an underground mining by Anglogold. I built communication links everywhere for Ashanti Goldfield, Amansie Resources, in Amansie off Bekwai, Teberebe in Tarkwa, Goldfield Ghana in Abosso in Daman, AGL in Bibiani, Ayanfuri,  Sansu and I think most of those sites were surface mining. For Amansie Resources, I saw them replanting the trees they destroyed. The had dug out Ponds for washing the gold. Also, if Escavators are found lined up along the road especially where there is no road construction activity going on. The Operation Teams should question their purposes for any parked Escavators being where they are parked. Such Escavators may have been removed hurriedly from the mine sites for fear of being burnt. This Operation should be equipped with night overhead patrol capability using helicopters to find the Galamsey miners by night. Our Lands and Rivers and Forests are under attack. Know that, we migrated from the Old Ghana Empire  to the present day Ghana due poor water sources, bad land and war. If we obliterate these mainstays, where will we go to settle in this era of defined territorial boundaries documented and recognized by the United Nations? Let’s be wise about the situation but not to read politics into it. The NDC should support this War against our Environment. No foolish Politics over here.",UgxkS9UexEvu_nyQnY94AaABAg.9N_Qc77cICS9O09FjqAOig,0,0,2021-05-31T14:52:12Z,UgxkS9UexEvu_nyQnY94AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"We always destroy our beautiful Land for Money ?€?? through timber and galamsey. If we don't stop, it's going to be natural disasters in the country. We need to respect mother nature/Earth/Gaia????? ???",UgxbB-cKyl8q9MhFzYh4AaABAg,0,0,2021-05-20T20:25:09Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Thank you Mr Nitiwul ""I would rather leave my minerals in the ground than to do this to my people' the greedy get rich quick listen and listen good",Ugy3KOyFtLfh_LLyByh4AaABAg,17,1,2021-05-20T20:18:08Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"The black man! Hmm! This is exactly what our forefathers did by selling some of our strongest people to the European without thinking about the future. Today we have risen in their place and without thinking about the future generations ,we are just destroying what God has given to us as a nation. Today we want the Black Americans to come back home. I wonder what our children's children are going to say in the future. I hope we'll not turn around and blame anything on the witches and the devil himself.",Ugy3KOyFtLfh_LLyByh4AaABAg.9N_PoG21ZA99NdneZHVY7U,1,0,2021-05-22T13:12:13Z,Ugy3KOyFtLfh_LLyByh4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Thank you Mr Nitiwul,don't stop your good work,keep up the good work.lt is true,just last year October when I was doing my interlocking l requested the Town City to cut the single tree infront of my house and it cost me $700.00 with a permit.",Ugwdxhd82gNKeWB_tW54AaABAg,9,0,2021-05-20T20:15:19Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
I like your presentation,UgwMX-2ErGIQufWBnBB4AaABAg,3,0,2021-05-20T19:45:56Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"EPA, forestry commission and other aqua life agencies need to wake up. The mining companies don't just need to make bore holes but an effective water filtration systems as well. We cannot afford for our lands to be polluted. We patrotic citizens are in full support, continue to burn those nasty excavators.  Those owing these  excavators must be made know to the public and also must have trackers, if they are tracked mining  in the reserved forest/rivers owners must face the law including the one who rented it, simple. Personally I am really sad",UgytcgnwQKgtB5z7SJ14AaABAg,0,0,2021-05-20T19:27:47Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
OUR LAWYERS ARE FAILING THE COUNTRY. THEY KNOW NOTHING WHEN IT  COMES TO NATION BUILDING,UgzQOmWTyfMR13zWxyh4AaABAg,0,0,2021-05-20T19:26:55Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Night galamsey miners that is simple, use infrared light helicopters, army must shoot to kill or drop minor bombs. Game done",UgyVybvQBvJwXlTldaV4AaABAg,9,3,2021-05-20T19:21:06Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Yes use helolipoter to patrol. Leaders stand up now!!! Stand up otherwise we will not leave you alone. We will keep on pressing you all the time until everything is fine.,UgyVybvQBvJwXlTldaV4AaABAg.9N_JHWj1KkZ9N_aC9k3PlZ,1,0,2021-05-20T21:57:39Z,UgyVybvQBvJwXlTldaV4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"RAA, dont be fooled the leaders are part of this, they are all corrupt. They know what they done.",UgyVybvQBvJwXlTldaV4AaABAg.9N_JHWj1KkZ9NbDvaiS1J3,0,0,2021-05-21T13:12:45Z,UgyVybvQBvJwXlTldaV4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Shoot to kill should be the order of this operation,",UgyVybvQBvJwXlTldaV4AaABAg.9N_JHWj1KkZ9NbegCmVhKC,0,0,2021-05-21T17:15:19Z,UgyVybvQBvJwXlTldaV4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
We need more helicopters to patrol the water bodies,UgxBUJ3AS36tOG1mRnN4AaABAg,7,0,2021-05-20T18:01:53Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Govt shd deploy thousand of soldiers in our water bpdies,UgyfzzTFW8Y3Upi1JPl4AaABAg,5,1,2021-05-20T17:57:05Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
By air,UgyfzzTFW8Y3Upi1JPl4AaABAg.9N_9fDd4OAi9N_NG4W8w7m,0,0,2021-05-20T19:55:51Z,UgyfzzTFW8Y3Upi1JPl4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Patrol shd go on everyday,Ugw2PkJrtYfPaaegJ_l4AaABAg,2,1,2021-05-20T17:55:33Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Yes you are right.,Ugw2PkJrtYfPaaegJ_l4AaABAg.9N_9V1Cs-Tr9N_aPF0jlhZ,0,0,2021-05-20T21:59:26Z,Ugw2PkJrtYfPaaegJ_l4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
Some of chiefs in those areas are disappointed tpo bad,UgxA1XSiTOIMNIEoygB4AaABAg,0,0,2021-05-20T17:52:58Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
*Progress is required if you want to look inward to Digest and Review your China Trials and Tribulations: as a reminder nothing is Achieved without Growth. CHINA POISON OUR LAND*,UgzIaw16ppvAUH0EvQl4AaABAg,1,0,2021-05-20T17:42:04Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"The citizens involved in Galamsay, some Kings, Chiefs, Sub Chiefs, previous governments and current government officials are all implicated in the destruction of Ghana. Why are officials pretending that they did not know what was going on for decades?  Let us repair the mess and stop talking too much.",UgxKDUqixu3VQZ2yrhZ4AaABAg,5,3,2021-05-20T17:04:59Z,,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
The updates are important to reflect and review to overcome these nation destroyers.,UgxKDUqixu3VQZ2yrhZ4AaABAg.9N_3hae8Ukt9N_Jj2SffnL,0,0,2021-05-20T19:24:59Z,UgxKDUqixu3VQZ2yrhZ4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"@@raa4909 , They sound like this is a new phenomena. It is decades old. Speak less and permanently stop the destruction. Major milestone (update) will be fine. It is really frustrating for such decades old destruction is allowed to go on and now people are behaving as if it is a new thing. Let us save the country.",UgxKDUqixu3VQZ2yrhZ4AaABAg.9N_3hae8Ukt9N_ZQxKTibS,1,0,2021-05-20T21:42:11Z,UgxKDUqixu3VQZ2yrhZ4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
"Nii, you are sooooooo Right!",UgxKDUqixu3VQZ2yrhZ4AaABAg.9N_3hae8Ukt9NbENHS8Xe1,2,0,2021-05-21T13:16:40Z,UgxKDUqixu3VQZ2yrhZ4AaABAg,ObQNoK2QNGw,Live: Illegal Mining Updates on Phase 3 of Operation Halt - News Desk on JoyNews (19-5-21),JoyNews,5/20/2021 16:15,92569,414,224
2024 We are still on Galamsey topic ?? Government has still no solution.?? it’s just criminal on the government part,UgwG9So5SogSr9wNYBN4AaABAg,0,0,2024-10-15T16:49:57Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
Is that Sheldon on your shirt?? Oh yhh you really like him??Oh but Ghana ours is Prayers. It will work??,UgwqwjdPoTZnLjDD0SN4AaABAg,0,0,2023-01-07T23:28:40Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
"Lol.. I understand the outburst of emotions but let's not talk about prayers because most people don't know what prayers are or what to expect when they pray, that's why it's not working. Prayer will not work if not backed by corresponding action. The root question we should be asking is why? Why are these people doing what they're doing? I once asked someone who had a galamsey site how much gold they expect to get from that site? According to the person, they were not even expecting to get up to a cup of gold after digging and destroying the land. So why are they doing it? They don't know what else to do,  for most people. Skill acquisition and creating systems of employment including an enabling environment for entrepreneurs is what we need. Let's focus on sustainable and meaningful development and not what had been sold to us as development. E.g. Instead of destroying that sane land for let's assume 1 cup of gold which we'll sell of and spend in max. a few years, we can plant and process foods which will be a sustainable industry for several years.",UgwqTC0X4n8gGhSC8w94AaABAg,0,0,2022-11-01T18:11:24Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
Masa God dey bed kraa...,UgxCjTfidgXyCeX3g3Z4AaABAg,0,0,2022-10-25T21:34:17Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
Give us jobs and stop this nonsense we don’t have any jobs and prices are going up everyday The youth is about to break so I suggest the leaders start creating the jobs fast!!!,Ugy-vaoioHyt78ov6Zx4AaABAg,0,0,2022-10-25T11:30:38Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
Pastors are becoming the dumbest bunch in this country!!!,UgzAb1DoeORvCCU-DU14AaABAg,0,0,2022-10-25T06:31:05Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
"I don't even understand the government ooo,they train some people to learn drone to spy places where they are doing galamsey those people are in the house doing nothing,some are using that trainers to fry drones at funerals",UgwdU-i_j7dp6TnMMOt4AaABAg,0,1,2022-10-25T05:52:09Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
Sheldon this Government is not serious,UgwdU-i_j7dp6TnMMOt4AaABAg.9haYSDson_f9haYVDsQPSW,0,0,2022-10-25T05:52:33Z,UgwdU-i_j7dp6TnMMOt4AaABAg,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
I have 21 questions. How are the excavators tracking going on. Where do they sell the gold they mine.Do the forestry and the land surveillance services do their job.Etc.,Ugy878BQiZ4FN4L6hLR4AaABAg,0,0,2022-10-22T06:48:25Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
Common sense is common but it’s not common to common people.,Ugw2DJUJGqh6_AteYJ14AaABAg,0,0,2022-10-20T01:44:26Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
Christianity is madness to some people in my mother land Ghana ???? hhhhmmm .,UgwVchm-iumP-KboaEV4AaABAg,1,0,2022-10-20T01:34:40Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
Nice shirt Sheldon. That was probably an unintended reference,UgyOcy8e6OR5ep9zZmh4AaABAg,1,0,2022-10-19T23:32:25Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
6:31??????????This is both funny and sad.,Ugzln5Q1xvrvR7WEsxx4AaABAg,1,0,2022-10-19T20:40:14Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
??????????????????????????,UgwpBz-y1YTIboDCDgF4AaABAg,0,0,2022-10-19T19:33:01Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
Don't we have  soldiers in de country  eeiii,UgzYILm1BrTONrAK_T54AaABAg,0,0,2022-10-19T18:23:03Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
Religion d33 gyimi saaaaa,Ugww5MAeIeUqzEH0uvZ4AaABAg,0,0,2022-10-19T15:42:48Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
Do prayers even solve anything? I dont know exactly the problems prayers can solve or the benefits of praying... Ghanaian minds are very shallow. How on earth do you think you can solve issues by praying.... bunch of jokers! Prayers don't do shit thats why Ghana will keep failing...,UgyMwp00G3YuDsaB_mZ4AaABAg,0,0,2022-10-19T15:24:41Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
"Hmmm thank you very much at list someone is thinking like am thinking, is very sad we think prayer can solve this problem ???????? I have a very big fight with my husband because of the this thing. Common sense should work ???????? . Prayer is good but common sense is also needed",Ugze_IPHBVBRPLRBJR94AaABAg,0,0,2022-10-19T14:14:48Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
I believe we as citizens should stand our grounds a do demonstration. That’s the only way this will be fixed..,UgzWP3TTfZFekbas0EJ4AaABAg,0,0,2022-10-19T10:58:39Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
"Sheldon, cut the men of God some slack. You know this is the first step they are taking and there is nothing a christian can do without prayers. If they went there to pray, it doesn't mean that is all they will do. Let's wait and see",UgwYC_6nf_OnuqCZ81d4AaABAg,0,0,2022-10-19T09:45:24Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
"So destroying the environment just to make money is what these guys want, their commentary in that video just dey vex me",Ugx6qXxnKO8vTZXL3Zt4AaABAg,0,0,2022-10-19T02:37:14Z,,RmYyIX8coXs,"Men Of G0d Chant At Galamsey Site In Ghana, Social Media People Veeeexxxxxxx!!!",Kwadwo Sheldon Studios,10/17/2022 18:25,24227,1249,266
